title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
KIA Picanto 1.0 MT 2021,PKR 27.5 lacs,,lahore, Lahore Punjab,"['https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880400.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880386.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880390.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880391.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880394.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880395.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880396.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880397.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880398.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880385.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880401.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880402.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880403.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880404.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880405.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880407.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880408.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880409.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880384.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880382.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880379.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888448.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888456.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888449.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888451.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888453.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888455.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888493.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888477.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888487.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888489.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888468.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888495.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888500.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888503.webp']","2021
","22,624 km",Petrol,Manual,Punjab,Clear White,Local,998 cc,Hatchback,"Jun 08, 2024",8739638,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  - PakWheels inspected car- Inspection report attached- Number plates available- 1st Owner- Token Tax Paid- Manufacture 2021- Registered 2021- Documents available- 2 keys available
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2018,PKR 49.5 lacs,,lahore," DHA Defence, Lahore Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875067.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875070.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875066.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875069.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875068.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875062.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875065.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875064.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875059.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875061.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875060.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875063.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","106,000 km",Petrol,Automatic,Karachi,Crystal Black,Local,1800 cc,Sedan,"Jun 08, 2024",8815243,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda civic UG 2018 model Karachi registered No mechanical issues 105000km driven

"
Honda City 1.3 i-VTEC 2016,PKR 29.9 lacs,,lahore," Cantt, Lahore Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884212.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884215.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884214.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884213.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884210.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884217.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884218.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884211.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884223.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884216.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884221.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884222.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884224.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884219.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2016-102884220.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","125,000 km",Petrol,Manual,Lahore,Taffeta White,Local,1300 cc,Sedan,"Jun 08, 2024",8815905,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda city 20161st ownerLahore 3 digit numbr1 odd piece showeredRest total geniunCar is in its extraordinary conditionTyres 100%Engine 100%Suspension 100%Each and everything AC HEATER 100%SAB KUCH PERFECT HYGeniun plugs still connectedSmooth and soundless driveUnder use of am Army officerDaily driven. Non accidental. Looking to sell the car urgently.
    
"
MG HS 1.5 Turbo 2021,PKR 72 lacs,,lahore," Bahria Town, Lahore Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883877.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883876.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883871.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883872.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883869.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883878.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883870.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883873.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/mg-hs-2-1-5-turbo-2021-102883875.webp']","2021
","16,711 km",Petrol,Automatic,Punjab,Arctic White,Imported,1490 cc,Crossover,"Jun 08, 2024",8815886,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  3 digits golden number. Everything is in genuine condition. In showroom condition. 100% maintained by dealership. After Market Alloy rims. Driven on petrol throughout. Non accidental. Original Book is available as well. Complete original file is availble. All token taxes are paid to date. Price is slightly negotiable. Need to sell the car urgently.
    
"
KIA Stonic EX+ 2024,PKR 52 lacs,,lahore," AirLine Housing Society, Lahore Punjab",['https://cache4.pakwheels.com/ad_pictures/1028/kia-stonic-ex-4-2024-102883822.webp'],"2024
                        ",5 km,Petrol,Automatic,Un-Registered,Clear White,Local,1400 cc,Crossover,"Jun 08, 2024",8815870,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  100% original .
    
"
Toyota Corolla Altis Cruisetronic 1.8 2010,PKR 26.5 lacs,,lahore," Central Park Housing Scheme, Lahore Punjab","['https://cache3.pakwheels.com/ad_pictures/1023/toyota-corolla-1-8-cruisetronic-2010-102388365.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/toyota-corolla-1-8-cruisetronic-2010-102388367.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/toyota-corolla-1-8-cruisetronic-2010-102388370.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/toyota-corolla-1-8-cruisetronic-2010-102388372.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/toyota-corolla-1-8-cruisetronic-2010-102388366.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/toyota-corolla-1-8-cruisetronic-2010-102388368.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/toyota-corolla-1-8-cruisetronic-2010-102388369.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/toyota-corolla-1-8-cruisetronic-2010-102388371.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","130,000 km",Petrol,Automatic,Sindh,Gold,Local,1800 cc,Sedan,"Jun 08, 2024",8777459,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Altis 1.8 facelift!Mechanically perfect. Body showered. Suspension perfect. Transmission perfect. Car is in good condition. Only serious buyers reachout pls
    
"
Honda City Aspire Prosmatec 1.5 i-VTEC 2015,PKR 33.95 lacs,,lahore," DHA Phase 5, Lahore Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884039.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884036.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884053.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884042.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884038.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884037.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884034.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884041.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884044.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884040.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2015-102884045.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","91,000 km",Petrol,Automatic,Lahore,Urban Titanium,Local,1500 cc,Sedan,"Jun 08, 2024",8815897,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Total Genuine PaintImmaculate ConditionBeautiful exterior and InteriorOnly one Fender resprayed, Rest all Genuine100% original mileageNew TyresExcellent Pickup and Fuel AverageNot a single penny required, Just buy and driv
    
"
Honda City 1.5L ASPIRE CVT 2023,PKR 50 lacs,,lahore," Johar Town, Lahore Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884138.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884142.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884140.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884144.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884137.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884143.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884135.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884141.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884136.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884139.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-5l-aspire-cvt-2023-102884134.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","15,100 km",Petrol,Automatic,Lahore,Crystal Black Pearl,Local,1497 cc,Compact sedan,"Jun 08, 2024",8815895,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Bumper to bumper genuine. Just like new. Price a little bit negotiable. Serious buyers contact 
    
"
Suzuki Mehran VXR 2012,PKR 6.25 lacs,,lahore," Askari XI, Lahore Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2012-102883818.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2012-102883821.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2012-102883819.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2012-102883816.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2012-102883817.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2012-102883815.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2012-102883820.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2012-102883814.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","65,000 km",Petrol,Manual,Punjab,Black,Local,800 cc,Hatchback,"Jun 08, 2024",8815882,[' Air Conditioning'],"
  Original return file is available . Petrol driven, CNG never installed . Minor touchups . Looking to sell the car urgently.
    
"
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,PKR 25 lacs,,lahore, Lahore Punjab,"['https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884010.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884017.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884016.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884018.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884012.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884013.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884009.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884015.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884019.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884008.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884014.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884020.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102884011.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","180,000 km",Petrol,Automatic,Punjab,Silky Silver,Local,1800 cc,Sedan,"Jun 08, 2024",8815880,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Visit for city muridke side shower and roof peller geniun interior total geniun 
    
"
KIA Sportage AWD 2021,PKR 71 lacs,,lahore," Askari XI, Lahore Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883866.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883868.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883851.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883852.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883855.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883853.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883854.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883864.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-sportage-awd-2021-102883867.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","59,000 km",Petrol,Automatic,Punjab,White,Local,2000 cc,SUV,"Jun 08, 2024",8815879,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  ORIGINAL PAINT NEW TIRES / NEW BATTERY HOME USED CARBUY AND DRIVEORIGINAL FILE AND DOCUMENTS AND CARD
    
"
Hyundai Santa Fe Signature 2023,PKR 1.45 crore,,lahore, Lahore Punjab,"['https://cache2.pakwheels.com/ad_pictures/1011/hyundai-santa-fe-signature-2023-101172693.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/hyundai-santa-fe-signature-2023-101172691.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/hyundai-santa-fe-signature-2023-101172683.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","7,700 km",Hybrid,Automatic,Punjab,Polar White,Local,1600 cc,SUV,"Jun 08, 2024",8689363,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  First OwnerDriven on hi-octane onlyUsed within cityInsured and PPF doneDealership maintainedNo foolish offers pleaseOnly serious buyers contact please, no time wasters
    
"
Daihatsu Move Custom X Limited 2008,PKR 16.8 lacs,,lahore," PCSIR Phase 2, Lahore Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883922.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883927.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883923.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883921.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883919.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883924.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883926.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883920.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883925.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883930.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883931.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883928.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-x-limited-2008-102883929.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2008
","160,000 km",Petrol,Automatic,Lahore,Pearl White III,Imported,660 cc,Hatchback,"Jun 08, 2024",8815874,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Home use carsab kuch files wagera complete hai bio metric sab kuch mil jai ga
    
"
Honda City i-DSI 2005,PKR 15.5 lacs,,lahore," Shadman 1, Lahore Punjab","['https://cache2.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775271.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775279.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775272.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775278.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775276.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775277.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775284.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775286.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775287.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775283.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775291.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775290.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775289.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/honda-city-i-dsi-2005-102775292.webp']","2005
","187,799 km",Petrol,Manual,Lahore,Metallic Grey,Local,1300 cc,Sedan,"Jun 08, 2024",8807631,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Front Speakers', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Speakers']","
  -PakWheels inspected car-Inspection report attached-Number plates available-3rd Owner-Token Tax Paid-Manufacture 2005- Registered 2005-Documents available-2 keys available
    
"
